211;龙之手镯;26;0;3;0;0;0;214;6000;0;0;0;0;0;0;0;3;0;0;2;28;12000;5;0;0;0;0;0;;
212;天珠项链;20;0;1;0;0;0;218;7000;0;0;0;0;0;0;0;0;1;5;3;22;10000;5;0;0;0;0;0;;
213;幽灵项链;20;0;1;0;0;0;219;8000;0;0;0;0;0;5;0;0;0;0;0;24;10000;5;0;0;0;0;0;;
214;金条;47;0;10;0;0;0;117;1;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0;0;0;0;0;;
215;鹿血;0;1;1;0;0;0;23;1;20;0;20;0;0;0;0;0;0;0;0;0;4000;5;0;0;0;0;0;;
216;神秘戒指;22;130;1;0;0;0;181;5000;0;0;0;0;0;0;0;0;0;0;0;18;27;5;0;0;0;0;0;;
217;神秘腰带;26;131;1;0;0;0;215;8000;0;0;0;0;0;0;0;0;0;0;0;18;27;5;0;0;0;0;0;;
218;神秘头盔;15;132;10;0;0;0;111;10000;0;0;0;0;0;0;0;0;0;0;0;18;27;5;0;0;0;0;0;;
219;神水;0;2;1;0;0;0;119;1;0;0;0;0;0;0;0;0;0;0;0;0;100;5;0;0;0;0;0;;
220;万年雪霜;0;1;2;0;0;0;260;1;100;0;100;0;0;0;0;0;0;0;0;0;4000;5;0;0;0;0;0;;
221;魔力手镯;26;0;2;0;0;0;290;4000;0;0;0;0;0;1;0;0;0;0;0;20;7273;5;0;0;0;0;0;;
222;筹码;46;1;2;0;0;0;391;1;0;0;0;0;0;0;0;0;0;0;0;0;1000;5;0;0;0;0;0;;
223;神秘药水;0;1;5;0;0;0;4;1;20;0;20;0;0;0;0;0;0;0;0;0;100;5;0;0;0;0;0;;
224;金创药(小)包;31;102;8;0;0;0;399;0;0;0;0;0;0;0;0;0;0;0;0;0;680;5;0;0;0;0;0;;
225;魔法药(小)包;31;103;8;0;0;0;395;0;0;0;0;0;0;0;0;0;0;0;0;0;680;5;0;0;0;0;0;;
226;金创药(中)包;31;104;14;0;0;0;401;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;5;0;0;0;0;0;;
227;魔法药(中)包;31;105;14;0;0;0;397;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;5;0;0;0;0;0;;
228;地牢逃脱卷包;31;106;8;0;0;0;409;0;0;0;0;0;0;0;0;0;0;0;0;0;800;5;0;0;0;0;0;;
229;随机传送卷包;31;107;8;0;0;0;405;0;0;0;0;0;0;0;0;0;0;0;0;0;800;5;0;0;0;0;0;;
230;回城卷包;31;108;8;0;0;0;403;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;5;0;0;0;0;0;;
231;行会回城卷包;31;109;8;0;0;0;407;0;0;0;0;0;0;0;0;0;0;0;0;0;5500;5;0;0;0;0;0;;
232;筹码包;31;110;14;0;0;0;390;0;0;0;0;0;0;0;0;0;0;0;0;0;6200;5;0;0;0;0;0;;
233;攻击神水;3;12;3;0;0;0;18;0;0;0;0;300;10;0;0;0;0;0;0;0;2000;5;0;0;0;0;0;使用后5分钟内攻击+10;
234;魔力神水;3;12;3;0;0;0;19;0;0;0;0;300;0;0;10;0;0;0;0;0;2000;5;0;0;0;0;0;使用后5分钟内魔法+10;
235;道力神水;3;12;3;0;0;0;20;0;0;0;0;300;0;0;0;0;10;0;0;0;2000;5;0;0;0;0;0;使用后5分钟内道术+10;
236;疾速神水;3;12;3;0;0;0;18;0;0;5;0;300;0;0;0;0;0;0;0;0;2000;5;0;0;0;0;0;使用后5分钟内攻击速+5;
237;HP强化水;3;12;3;0;0;0;424;0;50;0;0;120;0;0;0;0;0;0;0;0;2000;5;0;0;0;0;0;;
238;MP强化水;3;12;3;0;0;0;422;0;0;0;50;120;0;0;0;0;0;0;0;0;2000;5;0;0;0;0;0;;
239;金砖;47;0;52;0;0;0;121;1;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0;0;0;0;0;;
240;攻击力药水;3;12;3;0;0;0;425;0;0;0;0;180;7;0;0;0;0;0;0;0;4000;5;0;0;0;0;0;;
241;魔法力药水;3;12;3;0;0;0;423;0;0;0;0;180;0;0;5;0;0;0;0;0;4000;5;0;0;0;0;0;;
242;道术力药水;3;12;3;0;0;0;421;0;0;0;0;180;0;0;0;0;5;0;0;0;4000;5;0;0;0;0;0;;
243;疾风药水;3;12;3;0;0;0;420;0;0;2;0;180;0;0;0;0;0;0;0;0;4000;5;0;0;0;0;0;;
244;HP强化水(中);3;12;3;0;0;0;424;0;100;0;0;120;0;0;0;0;0;0;0;0;4000;5;0;0;0;0;0;;
245;MP强化水(中);3;12;3;0;0;0;422;0;0;0;100;120;0;0;0;0;0;0;0;0;4000;5;0;0;0;0;0;;
246;强效攻击力药水;3;12;3;0;0;0;425;0;0;0;0;180;9;0;0;0;0;0;0;0;6000;5;0;0;0;0;0;;
247;强效魔法力药水;3;12;3;0;0;0;423;0;0;0;0;180;0;0;7;0;0;0;0;0;6000;5;0;0;0;0;0;;
248;强效道术力药水;3;12;3;0;0;0;421;0;0;0;0;180;0;0;0;0;7;0;0;0;6000;5;0;0;0;0;0;;
249;强效HP强化水;3;12;3;0;0;0;424;0;150;0;0;120;0;0;0;0;0;0;0;0;6000;5;0;0;0;0;0;;
250;强效MP强化水;3;12;3;0;0;0;422;0;0;0;150;120;0;0;0;0;0;0;0;0;6000;5;0;0;0;0;0;;
251;超级攻击力药水;3;12;3;0;0;0;425;0;0;0;0;240;11;0;0;0;0;0;0;0;8000;5;0;0;0;0;0;;
252;超级魔法力药水;3;12;3;0;0;0;423;0;0;0;0;240;0;0;9;0;0;0;0;0;8000;5;0;0;0;0;0;;
253;超级道术力药水;3;12;3;0;0;0;421;0;0;0;0;240;0;0;0;0;9;0;0;0;8000;5;0;0;0;0;0;;
254;超级HP强化水;3;12;3;0;0;0;424;0;200;0;0;180;0;0;0;0;0;0;0;0;8000;5;0;0;0;0;0;;
255;超级MP强化水;3;12;3;0;0;0;422;0;0;0;200;180;0;0;0;0;0;0;0;0;8000;5;0;0;0;0;0;;
256;超级疾风药水;3;12;3;0;0;0;420;0;0;4;0;240;0;0;0;0;0;0;0;0;8000;5;0;0;0;0;0;;
257;强效疾风药水;3;12;3;0;0;0;420;0;0;3;0;180;0;0;0;0;0;0;0;0;6000;5;0;0;0;0;0;;
258;苹果;3;12;3;0;0;0;426;0;200;2;200;240;10;0;10;0;10;0;0;0;60000;5;0;0;0;0;0;;
259;赤血魔剑;5;30;22;0;0;0;66;22000;0;1;0;0;15;10;4;3;4;2;0;35;100000;5;0;0;0;0;0;;
260;魔血戒指;22;133;2;25;0;0;430;4000;0;0;0;0;1;3;0;0;1;0;0;33;10000;5;0;0;0;0;0;;
261;魔血手镯;26;134;2;25;0;0;429;4000;0;0;0;0;0;0;0;0;0;1;0;33;10000;5;0;0;0;0;0;;
262;魔血项链;20;135;2;25;0;0;428;4000;0;0;0;0;2;2;1;3;0;0;0;33;10000;5;0;0;0;0;0;;
263;虹魔戒指;22;136;2;5;0;0;433;4000;0;0;0;0;0;4;0;0;0;0;0;33;10000;5;0;0;0;0;0;;
264;虹魔手镯;26;137;2;5;0;0;434;4000;0;0;0;0;0;0;0;0;0;2;0;33;10000;5;0;0;0;0;0;;
265;虹魔项链;20;138;2;5;0;0;432;4000;0;0;0;0;0;0;0;4;0;0;0;33;10000;5;0;0;0;0;0;;
266;护身符(大);25;5;1;0;0;0;270;20000;0;0;0;0;0;0;0;0;0;0;0;0;1000;5;0;0;0;0;0;;
267;战神盔甲(男);10;3;45;0;0;0;62;30000;5;9;3;5;0;0;0;0;0;0;1;46;35000;5;0;0;0;0;0;;
268;战神盔甲(女);11;3;45;0;0;0;82;30000;5;9;3;5;0;0;0;0;0;0;1;46;35000;5;0;0;0;0;0;;
269;幽灵战衣(男);10;5;26;0;0;0;64;28000;4;7;3;3;0;0;0;0;1;4;3;27;35000;5;0;0;0;0;0;;
270;幽灵战衣(女);11;5;26;0;0;0;84;28000;4;7;3;3;0;0;0;0;1;4;3;27;35000;5;0;0;0;0;0;;
271;恶魔长袍(男);10;4;19;0;0;0;63;28000;4;7;3;4;0;0;1;4;0;0;2;28;35000;5;0;0;0;0;0;;
272;恶魔长袍(女);11;4;19;0;0;0;83;28000;4;7;3;4;0;0;1;4;0;0;2;28;35000;5;0;0;0;0;0;;
273;中型盔甲(男);10;2;18;0;0;0;61;12000;3;5;1;2;0;0;0;0;0;0;0;16;5500;100;0;0;0;0;0;;
274;中型盔甲(女);11;2;18;0;0;0;81;12000;3;5;1;2;0;0;0;0;0;0;0;16;5500;100;0;0;0;0;0;;
275;圣战头盔;15;0;20;0;0;15;104;7000;4;5;2;3;0;1;0;0;0;0;1;40;20000;5;0;0;0;0;0;;
276;圣战项链;20;0;2;0;0;15;229;7000;0;0;0;0;3;6;0;0;0;0;1;40;20000;5;0;0;0;0;0;;
277;圣战手镯;26;0;2;0;0;15;196;7000;0;1;0;0;2;3;0;0;0;0;1;40;20000;5;0;0;0;0;0;;
278;圣战戒指;22;0;2;0;0;15;147;7000;0;0;0;1;0;7;0;0;0;0;1;40;20000;5;0;0;0;0;0;;
279;法神头盔;15;0;2;10;0;16;101;7000;4;4;1;2;0;0;0;1;0;0;2;28;20000;5;0;0;0;0;0;;
280;法神项链;20;0;1;10;0;16;226;7000;1;2;0;0;0;0;1;8;0;0;2;28;20000;5;0;0;0;0;0;;
281;法神手镯;26;0;1;10;0;16;197;7000;0;1;0;0;0;0;0;4;0;0;2;28;20000;5;0;0;0;0;0;;
282;法神戒指;22;0;1;10;0;16;158;7000;0;0;0;1;0;0;1;6;0;0;2;28;20000;5;0;0;0;0;0;;
283;天尊头盔;15;0;3;0;0;17;102;7000;4;4;1;2;0;0;0;0;0;1;3;26;20000;5;0;0;0;0;0;;
284;天尊项链;20;0;1;0;0;17;234;7000;1;2;0;0;0;0;0;0;2;7;3;26;20000;5;0;0;0;0;0;;
285;天尊手镯;26;0;1;0;0;17;195;7000;1;2;0;0;0;0;0;0;1;4;3;26;20000;5;0;0;0;0;0;;
286;天尊戒指;22;0;1;0;0;17;157;7000;0;0;0;1;0;0;0;0;2;7;3;26;20000;5;0;0;0;0;0;;
287;罗刹;5;7;3;0;0;0;40;27000;0;0;0;0;15;0;2;0;2;0;0;1;10000;50;0;0;0;0;0;;
288;祈福项链;20;0;1;0;0;0;218;7000;0;0;0;0;0;0;0;0;0;0;3;22;100;5;0;0;0;0;0;;
289;荣誉勋章11号;30;0;1;0;0;0;393;50000;0;1;0;0;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
290;荣誉勋章12号;30;0;1;0;0;0;393;50000;0;0;0;1;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
291;荣誉勋章13号;30;0;1;0;0;0;393;50000;0;0;0;0;0;1;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
292;荣誉勋章14号;30;0;1;0;0;0;393;50000;0;0;0;0;0;0;0;1;0;0;0;0;5000;5;0;0;0;0;0;;
293;荣誉勋章15号;30;0;1;0;0;0;393;50000;0;0;0;0;0;0;0;0;0;1;0;0;5000;5;0;0;0;0;0;;
294;荣誉勋章21号;30;0;1;0;0;0;393;50000;0;2;0;0;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
295;荣誉勋章22号;30;0;1;0;0;0;393;50000;0;0;0;2;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
296;荣誉勋章23号;30;0;1;0;0;0;393;50000;0;0;0;0;0;2;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
297;荣誉勋章24号;30;0;1;0;0;0;393;50000;0;0;0;0;0;0;0;2;0;0;0;0;5000;5;0;0;0;0;0;;
298;荣誉勋章25号;30;0;1;0;0;0;393;50000;0;0;0;0;0;0;0;0;0;2;0;0;5000;5;0;0;0;0;0;;
299;荣誉勋章31号;30;0;1;0;0;0;393;50000;1;2;0;0;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
300;荣誉勋章32号;30;0;1;0;0;0;393;50000;0;0;1;2;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
301;荣誉勋章33号;30;0;1;0;0;0;393;50000;0;0;0;0;1;2;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
302;荣誉勋章34号;30;0;1;0;0;0;393;50000;0;0;0;0;0;0;1;2;0;0;0;0;5000;5;0;0;0;0;0;;
303;荣誉勋章35号;30;0;1;0;0;0;393;50000;0;0;0;0;0;0;0;0;1;2;0;0;5000;5;0;0;0;0;0;;
304;荣誉勋章41号;30;0;1;0;0;0;393;50000;1;3;0;0;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
305;荣誉勋章42号;30;0;1;0;0;0;393;50000;0;0;1;3;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
306;荣誉勋章43号;30;0;1;0;0;0;393;50000;0;0;0;0;1;3;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
307;荣誉勋章44号;30;0;1;0;0;0;393;50000;0;0;0;0;0;0;1;3;0;0;0;0;5000;5;0;0;0;0;0;;
308;荣誉勋章45号;30;0;1;0;0;0;393;50000;0;0;0;0;0;0;0;0;1;3;0;0;5000;5;0;0;0;0;0;;
309;龙牙;5;31;25;0;0;0;69;28000;0;3;0;0;10;18;3;6;0;0;2;28;85000;100;0;0;0;0;0;;
310;怒斩;5;32;85;0;0;0;70;35000;0;5;0;0;12;26;0;0;0;0;1;42;85000;100;0;0;0;0;0;;
311;逍遥扇;5;33;45;0;0;0;71;30000;0;3;0;0;5;13;0;0;4;10;0;35;85000;100;0;0;0;0;0;;
312;天魔神甲;10;6;62;0;0;0;85;35000;5;12;4;7;1;2;0;0;0;0;0;40;35000;5;0;0;0;0;0;;
313;圣战宝甲;11;6;62;0;0;0;88;35000;5;12;4;7;1;2;0;0;0;0;0;40;35000;5;0;0;0;0;0;;
314;法神披风;10;7;21;0;0;0;86;26000;4;9;4;6;0;0;2;5;0;0;0;40;35000;5;0;0;0;0;0;;
315;霓裳羽衣;11;7;21;0;0;0;89;26000;4;9;4;6;0;0;2;5;0;0;0;40;35000;5;0;0;0;0;0;;
316;天尊道袍;10;8;37;0;0;0;87;30000;4;9;4;6;0;0;0;0;2;5;0;40;35000;5;0;0;0;0;0;;
317;天师长袍;11;8;37;0;0;0;90;30000;4;9;4;6;0;0;0;0;2;5;0;40;35000;5;0;0;0;0;0;;
318;命运之刃;5;29;48;0;0;0;65;20000;0;0;0;0;12;22;0;0;0;0;0;30;23000;5;0;0;0;0;0;;
319;霸者之刃;5;29;48;0;0;0;65;30000;0;2;0;0;6;32;2;7;3;8;0;40;23000;5;0;0;0;0;0;;
320;双倍勋章;30;0;1;0;0;18;392;20000;0;0;0;0;0;0;0;0;0;0;0;0;50000;5;0;0;0;0;0;双倍经验持续2小时;
321;金盒;47;0;110;0;0;0;122;1;0;0;0;0;0;0;0;0;0;0;0;0;300000;5;0;0;0;0;0;;
322;红名清洗卡;31;0;1;1;0;0;1088;10000;0;0;0;0;0;0;0;0;0;0;0;0;5000;100;0;0;0;0;0;;
323;玛雅传送卡;31;0;1;2;0;0;1088;10000;0;0;0;0;0;0;0;0;0;0;0;0;5000;100;0;0;0;0;0;;
324;千里传音(小);7;0;1;0;0;0;1000;5000;0;0;0;0;0;0;0;0;0;0;0;0;5000;1;0;0;0;0;0;;
325;记路标石;31;0;1;3;1;0;1024;500;0;0;0;0;0;0;0;0;0;0;0;0;5000;1;0;0;0;0;0;;
326;九珠连环炮;31;1;1;26;0;0;1015;1;0;0;0;0;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
327;盟重传送石;31;0;1;4;1;0;1010;20;0;0;0;0;0;0;0;0;0;0;0;0;50000;5;0;0;0;0;0;;
328;比奇传送石;31;0;1;5;1;0;999;20;0;0;0;0;0;0;0;0;0;0;0;0;50000;5;0;0;0;0;0;;
329;苍月传送石;31;0;1;6;1;0;1024;20;0;0;0;0;0;0;0;0;0;0;0;0;50000;5;0;0;0;0;0;;
330;封魔传送石;31;0;1;7;1;0;1024;20;0;0;0;0;0;0;0;0;0;0;0;0;50000;5;0;0;0;0;0;;
331;随机传送石;2;3;1;0;0;0;1025;20000;0;0;0;0;0;0;0;0;0;0;0;0;50000;1;0;0;0;0;0;;
332;个性发型;31;0;1;8;0;0;1013;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;0;0;0;0;0;;
333;反璞归真;31;0;1;9;0;0;1013;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;0;0;0;0;0;;
334;表情卡;31;0;1;30;0;0;1088;0;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;0;0;0;0;0;;
335;双倍经验宝典;31;0;1;11;0;0;989;20000;0;0;0;0;0;0;0;0;0;0;0;1;20000;5;0;0;0;0;0;;
336;三倍经验宝典;31;0;1;12;0;0;989;30000;0;0;0;0;0;0;0;0;0;0;0;1;20000;5;0;0;0;0;0;;
337;10元宝;31;0;1;13;0;0;1120;1;0;0;0;0;0;0;0;0;0;0;0;1;20000;5;0;0;0;0;0;;
338;20元宝;31;0;1;14;0;0;1120;1;0;0;0;0;0;0;0;0;0;0;0;1;20000;5;0;0;0;0;0;;
339;50元宝;31;0;1;15;0;0;1120;1;0;0;0;0;0;0;0;0;0;0;0;1;20000;5;0;0;0;0;0;;
340;100元宝;31;0;1;16;0;0;1120;1;0;0;0;0;0;0;0;0;0;0;0;1;20000;5;0;0;0;0;0;;
341;500元宝;31;0;1;17;0;0;1120;1;0;0;0;0;0;0;0;0;0;0;0;1;20000;5;0;0;0;0;0;;
342;千里传音(大);7;0;1;0;0;0;1000;10000;0;0;0;0;0;0;0;0;0;0;0;0;5000;1;0;0;0;0;0;;
343;修复神水;2;9;1;0;0;0;120;1000;0;0;0;0;0;0;0;0;0;0;0;1;3409;5;0;0;0;0;0;;
344;移动仓库卷;31;0;1;18;0;0;1121;1;0;0;0;0;0;0;0;0;0;0;0;0;50000;5;0;0;0;0;0;;
345;一心一意;31;1;1;19;0;0;1016;0;0;0;0;0;0;0;0;0;0;0;0;1;3409;5;0;0;0;0;0;;
346;心心相印;31;1;1;20;0;0;1016;0;0;0;0;0;0;0;0;0;0;0;0;1;3409;5;0;0;0;0;0;;
347;飞火流星;31;1;1;21;0;0;1016;0;0;0;0;0;0;0;0;0;0;0;0;1;3409;5;0;0;0;0;0;;
348;浪漫星雨;31;1;1;22;0;0;1016;0;0;0;0;0;0;0;0;0;0;0;0;1;3409;5;0;0;0;0;0;;
349;绮梦幻想;31;1;1;23;0;0;1016;0;0;0;0;0;0;0;0;0;0;0;0;1;3409;5;0;0;0;0;0;;
350;长空火舞;31;1;1;24;0;0;1016;0;0;0;0;0;0;0;0;0;0;0;0;1;3409;5;0;0;0;0;0;;
351;如雾似梦;31;1;1;25;0;0;1016;0;0;0;0;0;0;0;0;0;0;0;0;1;3409;5;0;0;0;0;0;;
352;一心一意包;31;117;20;0;0;0;1015;0;0;0;0;0;0;0;0;0;0;0;0;0;3409;5;0;0;0;0;0;;
353;心心相印包;31;118;20;0;0;0;1015;0;0;0;0;0;0;0;0;0;0;0;0;0;3409;5;0;0;0;0;0;;
354;飞火流星包;31;119;20;0;0;0;1015;0;0;0;0;0;0;0;0;0;0;0;0;0;3409;5;0;0;0;0;0;;
355;浪漫星雨包;31;120;20;0;0;0;1015;0;0;0;0;0;0;0;0;0;0;0;0;0;3409;5;0;0;0;0;0;;
356;绮梦幻想包;31;121;20;0;0;0;1015;0;0;0;0;0;0;0;0;0;0;0;0;0;3409;5;0;0;0;0;0;;
357;长空火舞包;31;122;20;0;0;0;1015;0;0;0;0;0;0;0;0;0;0;0;0;0;3409;5;0;0;0;0;0;;
358;如雾似梦包;31;123;20;0;0;0;1015;0;0;0;0;0;0;0;0;0;0;0;0;0;3409;5;0;0;0;0;0;;
359;强效太阳包;31;114;20;3;0;0;1007;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;5;0;0;0;0;0;;
360;传送符;25;6;1;0;0;0;270;1000;0;0;0;0;0;0;0;0;0;0;0;0;1000;5;0;0;0;0;0;;
361;圣战大礼包;31;0;1;27;0;0;1030;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;内含首饰一套！;
362;法神大礼包;31;0;1;28;0;0;1030;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;内含首饰一套！;
363;天尊大礼包;31;0;1;29;0;0;1030;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;内含首饰一套！;
364;随机石(小);2;3;1;0;0;0;1025;5000;0;0;0;0;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;;
365;宠物卷;31;0;1;32;0;0;1011;3000;0;0;0;0;0;0;0;0;0;0;0;0;5000;5;0;0;0;0;0;购买宝宝，提升宝宝等级;
366;斗笠;15;0;2;0;0;0;1188;8000;0;2;0;2;0;1;0;1;0;1;0;30;20000;5;0;0;0;0;0;;
